sender,receiver,time,weight
286,105,2,0.5
286,118,2,1.5
286,142,2,0.5
286,159,2,0.5
286,185,2,7.0
286,196,2,1.0
286,228,2,2.5
286,240,2,1.0
286,252,2,0.5
286,254,2,0.5
286,261,2,7.0
286,274,2,0.5
286,287,2,3.5
286,288,2,0.5
286,293,2,3.5
286,323,2,0.5
286,349,2,1.0
286,395,2,0.5
286,404,2,1.0
286,433,2,1.0
286,456,2,0.5
286,558,2,2.0
286,576,2,1.0
287,3,2,1.5
287,45,2,0.5
287,105,2,0.5
287,121,2,0.5
287,188,2,0.5
287,233,2,0.5
287,247,2,8.5
287,252,2,1.0
287,286,2,3.5
287,308,2,0.5
287,345,2,0.5
287,353,2,0.5
287,366,2,0.5
287,389,2,0.5
287,413,2,14.0
287,551,2,0.5
288,9,2,0.5
288,10,2,1.0
288,54,2,0.5
288,61,2,1.5
288,100,2,1.5
288,142,2,0.5
288,205,2,0.5
288,258,2,0.5
288,271,2,6.0
288,286,2,0.5
288,324,2,0.5
288,349,2,1.0
288,354,2,0.5
288,356,2,2.0
288,400,2,0.5
290,15,2,1.5
290,17,2,3.0
290,31,2,4.5
290,61,2,2.0
290,72,2,45.0
290,86,2,3.5
290,101,2,0.5
290,242,2,3.0
290,313,2,2.5
290,336,2,6.0
290,346,2,1.0
290,349,2,11.5
290,434,2,6.5
290,576,2,7.5
291,34,2,2.0
291,324,2,2.0
292,21,2,0.5
292,307,2,0.5
292,353,2,0.5
292,385,2,7.0
292,395,2,1.5
292,401,2,22.0
292,552,2,3.5
293,118,2,0.5
293,174,2,1.5
293,240,2,3.5
293,252,2,1.5
293,286,2,3.5
293,349,2,0.5
297,38,2,1.5
297,67,2,1.0
297,74,2,0.5
297,142,2,0.5
297,154,2,0.5
297,253,2,0.5
297,254,2,0.5
297,255,2,0.5
297,310,2,0.5
297,385,2,0.5
299,78,2,4.5
299,105,2,0.5
299,170,2,1.0
299,205,2,0.5
299,210,2,1.5
299,247,2,344.5
299,252,2,2.5
299,261,2,4.5
299,327,2,1.0
300,49,2,1.5
300,100,2,11.5
300,234,2,2.5
300,272,2,7.0
300,323,2,29.0
302,3,2,0.5
302,67,2,0.5
302,90,2,1.5
302,118,2,0.5
302,185,2,2.0
302,190,2,0.5
302,200,2,21.5
302,213,2,0.5
302,242,2,0.5
302,282,2,0.5
302,308,2,0.5
302,310,2,1.0
302,383,2,0.5
302,389,2,16.0
302,417,2,1.5
305,9,2,0.5
305,17,2,0.5
305,38,2,1.0
305,93,2,2.0
305,198,2,2.0
305,200,2,1.5
305,254,2,0.5
305,272,2,0.5
305,357,2,0.5
305,417,2,0.5
305,440,2,0.5
306,75,2,1.5
306,169,2,0.5
306,312,2,1.0
306,429,2,6.0
306,444,2,0.5
307,292,2,0.5
308,10,2,4.0
308,15,2,2.0
308,16,2,0.5
308,47,2,0.5
308,99,2,0.5
308,103,2,0.5
308,132,2,0.5
308,138,2,1.0
308,172,2,1.5
308,204,2,1.0
308,207,2,1.5
308,239,2,38.0
308,244,2,0.5
308,250,2,0.5
308,258,2,0.5
308,267,2,2.0
308,287,2,0.5
308,302,2,0.5
308,341,2,8.0
308,343,2,1.0
308,346,2,3.5
308,349,2,0.5
308,354,2,0.5
308,372,2,0.5
308,379,2,0.5
308,387,2,12.0
308,395,2,0.5
308,396,2,0.5
308,405,2,0.5
308,413,2,24.0
308,426,2,0.5
308,552,2,2.0
308,558,2,0.5
308,590,2,0.5
309,14,2,10.5
309,77,2,15.0
309,350,2,5.5
309,359,2,1.0
310,57,2,1.5
310,77,2,1.5
310,121,2,12.5
310,142,2,0.5
310,170,2,0.5
310,176,2,1.5
310,180,2,0.5
310,193,2,1.0
310,195,2,9.0
310,198,2,0.5
310,234,2,1.0
310,243,2,0.5
310,250,2,0.5
310,254,2,2.0
310,258,2,7.5
310,279,2,2.5
310,297,2,0.5
310,302,2,1.0
310,333,2,9.5
310,350,2,4.0
310,366,2,5.0
310,384,2,0.5
310,395,2,2.0
310,400,2,0.5
311,358,2,4.0
312,75,2,0.5
312,255,2,0.5
312,306,2,1.0
312,574,2,6.5
313,15,2,6.5
313,17,2,7.5
313,31,2,8.0
313,36,2,0.5
313,37,2,0.5
313,61,2,2.5
313,72,2,10.5
313,86,2,4.0
313,242,2,3.5
313,282,2,7.5
313,290,2,2.5
313,336,2,4.0
313,343,2,2.0
313,346,2,4.5
313,349,2,8.0
313,367,2,0.5
313,395,2,1.0
313,434,2,7.5
313,576,2,3.5
314,90,2,4.0
314,178,2,1.0
314,239,2,6.0
314,272,2,2.0
314,279,2,1.5
314,366,2,56.0
314,428,2,1.0
314,552,2,2.0
316,9,2,0.5
316,427,2,0.5
317,569,2,1.0
319,57,2,0.5
319,61,2,1.0
319,72,2,0.5
319,100,2,2.5
319,114,2,0.5
319,138,2,1.0
319,254,2,1.0
319,255,2,1.5
319,262,2,0.5
319,273,2,8.5
319,356,2,3.0
319,395,2,0.5
319,446,2,0.5
319,467,2,0.5
320,205,2,1.5
320,334,2,1.5
321,34,2,64.0
321,50,2,20.0
321,442,2,0.5
321,456,2,4.0
322,190,2,0.5
323,17,2,0.5
323,38,2,2.5
323,72,2,1.0
323,118,2,1.5
323,142,2,1.0
323,165,2,0.5
323,196,2,0.5
323,218,2,4.0
323,228,2,1.0
323,234,2,1.0
323,285,2,7.5
323,286,2,0.5
323,300,2,29.0
323,354,2,1.0
323,389,2,0.5
323,399,2,17.0
324,159,2,0.5
324,228,2,4.0
324,288,2,0.5
324,291,2,2.0
324,367,2,1.5
324,368,2,5.5
324,385,2,1.0
324,404,2,0.5
327,138,2,0.5
327,247,2,2.0
327,299,2,1.0
327,349,2,0.5
328,9,2,1.0
328,447,2,1.5
331,113,2,0.5
331,153,2,15.5
331,178,2,1.0
331,213,2,0.5
331,265,2,0.5
331,332,2,12.0
331,334,2,0.5
331,366,2,0.5
331,393,2,0.5
331,444,2,0.5
332,331,2,12.0
333,77,2,12.0
333,310,2,9.5
333,336,2,1.0
333,350,2,9.0
333,433,2,0.5
334,12,2,0.5
334,31,2,1.0
334,37,2,5.0
334,60,2,0.5
334,85,2,0.5
334,140,2,1.0
334,187,2,0.5
334,205,2,2.5
334,215,2,0.5
334,243,2,0.5
334,255,2,3.5
334,262,2,1.0
334,282,2,0.5
334,320,2,1.5
334,331,2,0.5
334,390,2,93.0
334,467,2,1.5
335,169,2,1.0
336,2,2,10.0
336,9,2,1.0
336,10,2,0.5
336,12,2,1.0
336,15,2,1.5
336,17,2,4.0
336,31,2,6.5
336,37,2,7.5
336,44,2,0.5
336,60,2,58.0
336,61,2,1.0
336,72,2,7.0
336,74,2,0.5
336,77,2,1.0
336,86,2,2.5
336,137,2,2.0
336,154,2,3.5
336,165,2,1.0
336,170,2,0.5
336,185,2,1.0
336,190,2,0.5
336,242,2,1.0
336,243,2,2.0
336,244,2,0.5
336,272,2,1.0
336,290,2,6.0
336,313,2,4.0
336,333,2,1.0
336,341,2,0.5
336,346,2,7.0
336,349,2,6.5
336,353,2,0.5
336,364,2,0.5
336,385,2,2.5
336,393,2,0.5
336,433,2,8.5
336,434,2,6.5
336,576,2,4.0
337,57,2,2.0
338,15,2,9.0
338,31,2,21.0
340,16,2,0.5
340,42,2,0.5
340,45,2,2.0
340,47,2,13.0
340,67,2,0.5
340,74,2,0.5
340,75,2,12.0
340,122,2,1.0
340,132,2,25.0
340,174,2,1.0
340,214,2,0.5
340,243,2,2.0
340,279,2,0.5
340,345,2,3.5
340,353,2,1.0
340,354,2,1.0
340,364,2,0.5
340,366,2,5.5
340,367,2,2.5
340,388,2,1.5
340,395,2,1.0
340,417,2,3.5
340,446,2,1.0
340,558,2,2.0
341,15,2,4.0
341,23,2,1.5
341,45,2,3.0
341,48,2,0.5
341,61,2,1.0
341,72,2,0.5
341,74,2,19.5
341,90,2,1.0
341,118,2,0.5
341,120,2,0.5
341,122,2,6.5
341,135,2,1.0
341,141,2,25.5
341,157,2,2.5
341,170,2,0.5
341,177,2,2.5
341,204,2,4.5
341,212,2,0.5
341,213,2,79.5
341,236,2,8.0
341,253,2,0.5
341,262,2,4.0
341,267,2,3.0
341,308,2,8.0
341,336,2,0.5
341,356,2,2.5
341,366,2,0.5
341,385,2,1.5
341,387,2,6.0
341,396,2,1.0
341,434,2,1.0
341,436,2,5.5
341,445,2,1.0
341,446,2,1.0
341,552,2,0.5
341,590,2,1.0
343,15,2,0.5
343,17,2,0.5
343,38,2,1.0
343,48,2,0.5
343,61,2,1.0
343,82,2,0.5
343,86,2,0.5
343,99,2,0.5
343,105,2,3.5
343,154,2,1.0
343,157,2,1.0
343,170,2,0.5
343,202,2,1.0
343,239,2,48.5
343,250,2,0.5
343,253,2,0.5
343,274,2,3.0
343,285,2,0.5
343,308,2,1.0
343,313,2,2.0
343,354,2,3.0
343,357,2,0.5
343,380,2,0.5
343,387,2,0.5
343,401,2,0.5
343,403,2,0.5
345,15,2,0.5
345,19,2,3.0
345,29,2,6.0
345,45,2,1.5
345,47,2,16.0
345,75,2,2.0
345,78,2,4.5
345,109,2,2.0
345,120,2,2.5
345,174,2,2.0
345,255,2,2.0
345,279,2,0.5
345,282,2,0.5
345,287,2,0.5
345,340,2,3.5
345,353,2,2.0
345,366,2,1.0
345,393,2,0.5
345,411,2,2.0
345,576,2,0.5
346,10,2,1.0
346,17,2,1.5
346,22,2,0.5
346,31,2,2.0
346,37,2,15.5
346,60,2,6.5
346,72,2,5.0
346,85,2,0.5
346,116,2,2.5
346,125,2,3.0
346,135,2,17.0
346,194,2,4.5
346,202,2,0.5
346,234,2,5.5
346,242,2,2.5
346,243,2,1.0
346,290,2,1.0
346,308,2,3.5
346,313,2,4.5
346,336,2,7.0
346,349,2,9.5
346,353,2,0.5
346,362,2,4.5
346,433,2,3.5
346,434,2,3.5
346,435,2,0.5
346,441,2,36.5
346,576,2,6.0
347,83,2,1.5
349,15,2,4.5
349,17,2,11.5
349,31,2,11.0
349,61,2,6.0
349,64,2,1.0
349,72,2,4.0
349,86,2,8.5
349,92,2,2.0
349,118,2,0.5
349,121,2,1.5
349,142,2,0.5
349,147,2,1.5
349,154,2,0.5
349,174,2,16.0
349,239,2,0.5
349,240,2,1.0
349,242,2,2.5
349,285,2,0.5
349,286,2,1.0
349,288,2,1.0
349,290,2,11.5
349,293,2,0.5
349,308,2,0.5
349,313,2,8.0
349,327,2,0.5
349,336,2,6.5
349,346,2,9.5
349,364,2,0.5
349,367,2,0.5
349,395,2,0.5
349,411,2,1.5
349,433,2,0.5
349,434,2,9.5
349,576,2,23.5
350,14,2,5.0
350,30,2,0.5
350,77,2,14.5
350,176,2,0.5
350,234,2,0.5
350,242,2,0.5
350,255,2,0.5
350,279,2,2.0
350,309,2,5.5
350,310,2,4.0
350,333,2,9.0
350,359,2,1.0
350,366,2,1.0
350,395,2,0.5
352,283,2,3.5
353,37,2,1.0
353,47,2,3.5
353,57,2,0.5
353,60,2,0.5
353,74,2,1.5
353,75,2,2.5
353,77,2,3.5
353,99,2,0.5
353,122,2,1.0
353,165,2,1.5
353,174,2,5.0
353,185,2,1.0
353,195,2,0.5
353,196,2,2.5
353,205,2,0.5
353,207,2,0.5
353,224,2,6.0
353,234,2,24.0
353,243,2,1.0
353,250,2,0.5
353,252,2,0.5
353,279,2,0.5
353,282,2,2.0
353,283,2,0.5
353,287,2,0.5
353,292,2,0.5
353,336,2,0.5
353,340,2,1.0
353,345,2,2.0
353,346,2,0.5
353,359,2,0.5
353,364,2,6.5
353,366,2,10.5
353,367,2,3.0
353,385,2,5.5
353,395,2,4.5
353,417,2,4.0
353,456,2,2.0
353,552,2,62.5
354,16,2,1.5
354,31,2,1.5
354,53,2,4.0
354,58,2,5.0
354,61,2,0.5
354,64,2,5.0
354,74,2,0.5
354,75,2,0.5
354,113,2,2.5
354,118,2,7.5
354,182,2,1.0
354,192,2,0.5
354,207,2,0.5
354,218,2,2.0
354,233,2,0.5
354,239,2,1.0
354,279,2,0.5
354,280,2,2.0
354,285,2,2.5
354,288,2,0.5
354,308,2,0.5
354,323,2,1.0
354,340,2,1.0
354,343,2,3.0
354,357,2,0.5
354,379,2,2.0
354,385,2,0.5
354,399,2,8.5
354,401,2,0.5
354,407,2,0.5
354,436,2,0.5
354,440,2,1.0
354,467,2,0.5
354,552,2,0.5
354,558,2,1.0
354,576,2,0.5
356,38,2,0.5
356,100,2,25.5
356,105,2,0.5
356,113,2,1.0
356,138,2,0.5
356,148,2,32.0
356,181,2,3.0
356,196,2,2.0
356,246,2,12.0
356,254,2,4.5
356,255,2,1.5
356,288,2,2.0
356,319,2,3.0
356,341,2,2.5
356,383,2,0.5
356,391,2,18.0
356,467,2,1.0
357,42,2,0.5
357,132,2,6.0
357,157,2,0.5
357,170,2,18.5
357,196,2,8.5
357,305,2,0.5
357,343,2,0.5
357,354,2,0.5
357,387,2,0.5
357,574,2,5.5
358,311,2,4.0
358,569,2,8.5
359,14,2,2.0
359,31,2,1.0
359,72,2,1.0
359,77,2,1.0
359,118,2,0.5
359,192,2,0.5
359,309,2,1.0
359,350,2,1.0
359,353,2,0.5
359,387,2,0.5
359,395,2,1.5
359,552,2,0.5
359,583,2,0.5
362,243,2,0.5
362,346,2,4.5
364,47,2,2.5
364,67,2,4.5
364,74,2,0.5
364,91,2,2.0
364,160,2,1.5
364,174,2,2.0
364,176,2,0.5
364,198,2,0.5
364,239,2,0.5
364,262,2,0.5
364,280,2,0.5
364,336,2,0.5
364,340,2,0.5
364,349,2,0.5
364,353,2,6.5
364,366,2,2.5
364,367,2,1.0
364,405,2,1.0
364,416,2,13.0
364,417,2,1.5
364,427,2,12.0
364,456,2,2.0
366,12,2,0.5
366,45,2,0.5
366,47,2,2.5
366,75,2,2.0
366,77,2,1.0
366,78,2,20.5
366,90,2,2.5
366,113,2,14.0
366,174,2,6.5
366,198,2,2.5
366,224,2,0.5
366,234,2,0.5
366,239,2,46.5
366,250,2,1.0
366,252,2,0.5
366,253,2,1.0
366,254,2,0.5
366,272,2,1.0
366,279,2,19.5
366,280,2,0.5
366,282,2,0.5
366,287,2,0.5
366,310,2,5.0
366,314,2,56.0
366,331,2,0.5
366,340,2,5.5
366,341,2,0.5
366,345,2,1.0
366,350,2,1.0
366,353,2,10.5
366,364,2,2.5
366,367,2,3.0
366,389,2,0.5
366,395,2,2.5
366,417,2,82.0
366,456,2,4.0
366,552,2,5.5
367,1,2,0.5
367,12,2,0.5
367,22,2,0.5
367,47,2,2.0
367,49,2,1.0
367,60,2,1.0
367,67,2,1.0
367,75,2,1.0
367,174,2,0.5
367,282,2,3.0
367,313,2,0.5
367,324,2,1.5
367,340,2,2.5
367,349,2,0.5
367,353,2,3.0
367,364,2,1.0
367,366,2,3.0
367,368,2,31.5
367,417,2,2.0
367,447,2,0.5
367,558,2,5.5
368,34,2,1.0
368,101,2,0.5
368,148,2,0.5
368,193,2,3.0
368,282,2,1.0
368,324,2,5.5
368,367,2,31.5
368,446,2,0.5
368,558,2,0.5
372,47,2,7.0
372,285,2,0.5
372,308,2,0.5
373,27,2,2.5
373,583,2,1.0
377,109,2,4.0
377,434,2,0.5
378,206,2,1.0
379,57,2,1.5
379,66,2,0.5
379,105,2,0.5
379,218,2,1.0
379,224,2,0.5
379,234,2,0.5
379,285,2,2.5
379,308,2,0.5
379,354,2,2.0
379,387,2,0.5
379,399,2,1.0
379,420,2,1.0
379,532,2,0.5
379,551,2,1.5
380,17,2,1.0
380,58,2,7.0
380,343,2,0.5
383,3,2,0.5
383,37,2,3.5
383,90,2,0.5
383,193,2,3.5
383,202,2,1.0
383,229,2,2.0
383,239,2,0.5
383,253,2,2.0
383,284,2,22.0
383,302,2,0.5
383,356,2,0.5
383,420,2,2.5
384,93,2,18.5
384,120,2,1.0
384,123,2,56.0
384,310,2,0.5
384,393,2,2.5
384,405,2,0.5
384,576,2,0.5
385,12,2,2.5
385,21,2,0.5
385,74,2,0.5
385,133,2,1.0
385,142,2,1.0
385,157,2,0.5
385,166,2,1.0
385,169,2,0.5
385,195,2,0.5
385,200,2,4.0
385,202,2,0.5
385,209,2,1.0
385,212,2,1.0
385,213,2,3.0
385,228,2,0.5
385,234,2,2.5
385,266,2,0.5
385,279,2,26.5
385,292,2,7.0
385,297,2,0.5
385,324,2,1.0
385,336,2,2.5
385,341,2,1.5
385,353,2,5.5
385,354,2,0.5
385,387,2,0.5
385,389,2,1.5
385,395,2,3.5
385,401,2,0.5
385,417,2,1.0
385,433,2,0.5
385,552,2,7.0
385,590,2,1.5
387,3,2,1.0
387,45,2,0.5
387,120,2,1.0
387,170,2,0.5
387,204,2,1.0
387,212,2,0.5
387,244,2,0.5
387,253,2,0.5
387,267,2,1.5
387,272,2,0.5
387,308,2,12.0
387,341,2,6.0
387,343,2,0.5
387,357,2,0.5
387,359,2,0.5
387,379,2,0.5
387,385,2,0.5
387,405,2,0.5
387,433,2,1.0
387,445,2,1.0
387,446,2,0.5
387,590,2,0.5
388,198,2,2.0
388,269,2,20.0
388,340,2,1.5
389,2,2,1.0
389,43,2,1.0
389,45,2,2.5
389,78,2,1.0
389,138,2,0.5
389,141,2,0.5
389,200,2,46.0
389,218,2,1.0
389,224,2,0.5
389,254,2,7.5
389,262,2,2.0
389,265,2,0.5
389,280,2,0.5
389,285,2,1.0
389,287,2,0.5
389,302,2,16.0
389,323,2,0.5
389,366,2,0.5
389,385,2,1.5
389,395,2,2.0
389,411,2,2.5
389,467,2,2.5
390,334,2,93.0
391,42,2,0.5
391,100,2,0.5
391,147,2,0.5
391,179,2,0.5
391,285,2,0.5
391,356,2,18.0
391,397,2,1.0
391,417,2,0.5
391,455,2,1.5
391,486,2,1.5
391,576,2,102.0
392,105,2,1.0
393,61,2,0.5
393,67,2,0.5
393,197,2,1.0
393,205,2,0.5
393,239,2,2.5
393,249,2,1.0
393,255,2,1.0
393,266,2,0.5
393,279,2,0.5
393,331,2,0.5
393,336,2,0.5
393,345,2,0.5
393,384,2,2.5
394,244,2,1.0
395,2,2,1.5
395,61,2,0.5
395,228,2,6.0
395,234,2,3.0
395,279,2,4.0
395,280,2,0.5
395,286,2,0.5
395,292,2,1.5
395,308,2,0.5
395,310,2,2.0
395,313,2,1.0
395,319,2,0.5
395,340,2,1.0
395,349,2,0.5
395,350,2,0.5
395,353,2,4.5
395,359,2,1.5
395,366,2,2.5
395,385,2,3.5
395,389,2,2.0
395,401,2,0.5
395,434,2,0.5
395,552,2,19.0
396,308,2,0.5
396,341,2,1.0
397,47,2,10.0
397,253,2,0.5
397,391,2,1.0
397,552,2,0.5
398,83,2,3.0
399,82,2,0.5
399,118,2,0.5
399,132,2,0.5
399,174,2,34.5
399,199,2,0.5
399,202,2,0.5
399,218,2,6.0
399,228,2,1.0
399,234,2,3.0
399,284,2,6.5
399,285,2,5.0
399,323,2,17.0
399,354,2,8.5
399,379,2,1.0
399,404,2,1.0
399,420,2,0.5
400,21,2,0.5
400,288,2,0.5
400,310,2,0.5
401,56,2,1.0
401,113,2,1.5
401,234,2,0.5
401,292,2,22.0
401,343,2,0.5
401,354,2,0.5
401,385,2,0.5
401,395,2,0.5
401,552,2,1.5
403,343,2,0.5
404,57,2,3.5
404,286,2,1.0
404,324,2,0.5
404,399,2,1.0
404,433,2,1.0
405,10,2,0.5
405,38,2,0.5
405,49,2,1.0
405,54,2,0.5
405,57,2,1.0
405,78,2,7.0
405,142,2,0.5
405,232,2,0.5
405,245,2,4.5
405,308,2,0.5
405,364,2,1.0
405,384,2,0.5
405,387,2,0.5
405,455,2,0.5
407,3,2,0.5
407,192,2,2.0
407,239,2,0.5
407,354,2,0.5
408,583,2,0.5
409,239,2,2.0
411,45,2,0.5
411,72,2,0.5
411,254,2,1.5
411,345,2,2.0
411,349,2,1.5
411,389,2,2.5
413,48,2,1.0
413,90,2,0.5
413,236,2,0.5
413,287,2,14.0
413,308,2,24.0
413,437,2,0.5
414,159,2,0.5
415,66,2,14.5
415,105,2,23.0
415,119,2,1.0
416,67,2,17.5
416,74,2,0.5
416,91,2,0.5
416,92,2,0.5
416,105,2,1.5
416,140,2,0.5
416,188,2,1.0
416,205,2,1.0
416,255,2,1.5
416,262,2,1.5
416,364,2,13.0
417,25,2,0.5
417,47,2,5.0
417,74,2,1.0
417,75,2,2.5
417,166,2,1.5
417,174,2,3.0
417,284,2,2.0
417,302,2,1.5
417,305,2,0.5
417,340,2,3.5
417,353,2,4.0
417,364,2,1.5
417,366,2,82.0
417,367,2,2.0
417,385,2,1.0
417,391,2,0.5
417,467,2,1.0
418,174,2,7.5
418,258,2,0.5
420,12,2,4.0
420,36,2,6.0
420,122,2,0.5
420,197,2,5.0
420,202,2,1.5
420,249,2,1.0
420,253,2,1.0
420,280,2,6.0
420,285,2,0.5
420,379,2,1.0
420,383,2,2.5
420,399,2,0.5
421,75,2,9.5
423,159,2,37.0
426,308,2,0.5
427,15,2,0.5
427,54,2,0.5
427,60,2,0.5
427,71,2,3.0
427,90,2,1.0
427,118,2,1.0
427,141,2,0.5
427,160,2,0.5
427,316,2,0.5
427,364,2,12.0
427,575,2,32.5
428,199,2,3.0
428,314,2,1.0
429,75,2,1.5
429,105,2,1.0
429,306,2,6.0
430,159,2,1.0
431,50,2,2.5
432,83,2,2.0
432,254,2,1.0
432,447,2,1.5
432,532,2,2.0
433,3,2,0.5
433,15,2,2.5
433,25,2,0.5
433,37,2,2.0
433,44,2,9.0
433,47,2,1.0
433,60,2,3.5
433,99,2,0.5
433,181,2,1.0
433,196,2,0.5
433,228,2,1.5
433,242,2,2.0
433,243,2,1.0
433,280,2,0.5
433,286,2,1.0
433,333,2,0.5
433,336,2,8.5
433,346,2,3.5
433,349,2,0.5
433,385,2,0.5
433,387,2,1.0
433,404,2,1.0
433,435,2,0.5
433,486,2,0.5
433,590,2,0.5
434,2,2,0.5
434,15,2,3.5
434,17,2,6.5
434,31,2,44.5
434,45,2,1.0
434,57,2,2.0
434,61,2,4.5
434,72,2,7.0
434,75,2,0.5
434,86,2,3.5
434,104,2,30.5
434,118,2,22.0
434,154,2,2.5
434,212,2,1.0
434,213,2,0.5
434,242,2,98.0
434,279,2,0.5
434,290,2,6.5
434,313,2,7.5
434,336,2,6.5
434,341,2,1.0
434,346,2,3.5
434,349,2,9.5
434,377,2,0.5
434,395,2,0.5
434,551,2,1.0
434,576,2,29.0
435,3,2,0.5
435,43,2,21.5
435,72,2,2.5
435,105,2,1.0
435,138,2,0.5
435,147,2,2.5
435,154,2,8.5
435,167,2,2.5
435,178,2,0.5
435,202,2,1.0
435,218,2,0.5
435,228,2,1.0
435,280,2,2.5
435,346,2,0.5
435,433,2,0.5
435,450,2,67.5
436,37,2,0.5
436,90,2,2.0
436,93,2,0.5
436,141,2,4.5
436,341,2,5.5
436,354,2,0.5
437,413,2,0.5
440,92,2,0.5
440,157,2,27.0
440,230,2,0.5
440,254,2,0.5
440,305,2,0.5
440,354,2,1.0
441,135,2,1.5
441,346,2,36.5
442,50,2,6.0
442,321,2,0.5
443,214,2,2.5
444,42,2,0.5
444,93,2,2.5
444,165,2,1.0
444,169,2,42.5
444,190,2,7.5
444,208,2,10.0
444,306,2,0.5
444,331,2,0.5
445,341,2,1.0
445,387,2,1.0
446,9,2,1.5
446,15,2,0.5
446,42,2,1.5
446,74,2,0.5
446,83,2,6.0
446,130,2,48.0
446,164,2,1.0
446,170,2,1.0
446,174,2,3.0
446,196,2,1.0
446,212,2,0.5
446,213,2,2.5
446,253,2,2.5
446,262,2,0.5
446,280,2,1.5
446,319,2,0.5
446,340,2,1.0
446,341,2,1.0
446,368,2,0.5
446,387,2,0.5
446,552,2,1.0
446,569,2,1.0
447,67,2,0.5
447,78,2,0.5
447,132,2,0.5
447,255,2,1.5
447,282,2,3.5
447,328,2,1.5
447,367,2,0.5
447,432,2,1.5
447,565,2,0.5
450,74,2,2.0
450,435,2,67.5
454,75,2,3.0
454,255,2,0.5
455,245,2,3.0
455,391,2,1.5
455,405,2,0.5
455,576,2,5.0
456,47,2,0.5
456,105,2,1.0
456,107,2,1.0
456,174,2,0.5
456,282,2,0.5
456,286,2,0.5
456,321,2,4.0
456,353,2,2.0
456,364,2,2.0
456,366,2,4.0
456,462,2,0.5
456,483,2,31.5
456,558,2,0.5
462,456,2,0.5
467,38,2,1.0
467,72,2,1.0
467,133,2,0.5
467,142,2,0.5
467,242,2,0.5
467,254,2,4.5
467,255,2,1.0
467,262,2,3.5
467,319,2,0.5
467,334,2,1.5
467,354,2,0.5
467,356,2,1.0
467,389,2,2.5
467,417,2,1.0
467,552,2,2.0
467,558,2,4.5
473,113,2,5.5
473,242,2,2.5
483,456,2,31.5
486,27,2,0.5
486,38,2,0.5
486,120,2,1.5
486,179,2,1.5
486,253,2,0.5
486,274,2,1.5
486,282,2,1.0
486,391,2,1.5
486,433,2,0.5
486,552,2,2.0
486,558,2,5.5
499,120,2,0.5
532,379,2,0.5
532,432,2,2.0
535,37,2,3.5
535,130,2,19.0
537,93,2,1.0
537,122,2,2.5
537,559,2,1.0
551,54,2,0.5
551,57,2,119.5
551,67,2,1.0
551,76,2,1.0
551,132,2,1.0
551,170,2,4.0
551,181,2,1.0
551,205,2,1.0
551,250,2,2.0
551,254,2,0.5
551,265,2,1.0
551,287,2,0.5
551,379,2,1.5
551,434,2,1.0
551,574,2,0.5
552,12,2,2.0
552,16,2,1.0
552,21,2,3.5
552,54,2,0.5
552,74,2,1.0
552,77,2,2.5
552,90,2,1.5
552,138,2,3.0
552,174,2,0.5
552,202,2,1.5
552,205,2,1.0
552,234,2,3.0
552,239,2,1.5
552,255,2,0.5
552,272,2,2.5
552,279,2,2.0
552,280,2,0.5
552,292,2,3.5
552,308,2,2.0
552,314,2,2.0
552,341,2,0.5
552,353,2,62.5
552,354,2,0.5
552,359,2,0.5
552,366,2,5.5
552,385,2,7.0
552,395,2,19.0
552,397,2,0.5
552,401,2,1.5
552,446,2,1.0
552,467,2,2.0
552,486,2,2.0
552,558,2,0.5
558,3,2,0.5
558,127,2,0.5
558,142,2,0.5
558,145,2,0.5
558,233,2,0.5
558,240,2,0.5
558,251,2,2.0
558,258,2,2.5
558,279,2,1.0
558,282,2,14.5
558,286,2,2.0
558,308,2,0.5
558,340,2,2.0
558,354,2,1.0
558,367,2,5.5
558,368,2,0.5
558,456,2,0.5
558,467,2,4.5
558,486,2,5.5
558,552,2,0.5
559,537,2,1.0
561,31,2,2.0
565,447,2,0.5
569,74,2,0.5
569,85,2,1.0
569,157,2,3.0
569,192,2,0.5
569,228,2,1.0
569,317,2,1.0
569,358,2,8.5
569,446,2,1.0
572,212,2,54.0
574,17,2,0.5
574,255,2,9.0
574,312,2,6.5
574,357,2,5.5
574,551,2,0.5
575,71,2,0.5
575,427,2,32.5
576,15,2,5.5
576,17,2,6.5
576,31,2,37.0
576,61,2,6.0
576,72,2,9.0
576,86,2,2.0
576,118,2,0.5
576,154,2,0.5
576,185,2,1.5
576,190,2,2.0
576,225,2,10.5
576,242,2,1.5
576,262,2,3.5
576,286,2,1.0
576,290,2,7.5
576,313,2,3.5
576,336,2,4.0
576,345,2,0.5
576,346,2,6.0
576,349,2,23.5
576,354,2,0.5
576,384,2,0.5
576,391,2,102.0
576,434,2,29.0
576,455,2,5.0
583,205,2,1.0
583,359,2,0.5
583,373,2,1.0
583,408,2,0.5
590,15,2,0.5
590,78,2,0.5
590,113,2,0.5
590,155,2,1.5
590,202,2,0.5
590,234,2,1.5
590,252,2,0.5
590,308,2,0.5
590,341,2,1.0
590,385,2,1.5
590,387,2,0.5
590,433,2,0.5
1,17,3,28.5
2,14,3,0.5
2,15,3,29.0
2,31,3,2.0
2,45,3,0.5
2,60,3,84.5
2,83,3,0.5
2,113,3,7.0
2,129,3,0.5
2,146,3,0.5
2,147,3,2.5
